Time,Day_of_week,Weather,Vehicle_type,Average_speed,Driving_Experience,Type_of_Collision,Area,Road_Alignment,Traffic_Density,Road_Condition,Temperature (°C),Accident_severity
19:40,Sunday,Windy,Bus,62.8,Novice,Side,Urban,Junction,Low,Muddy,38.06,Serious Injury
04:38,Monday,Rainy,Motorcycle,32.5,Intermediate,Vehicle overturn,Highway,Junction,Medium,Muddy,14.72,Slight Injury
11:03,Wednesday,Snowy,Truck,130.44,Experienced,Side,Highway,Junction,High,Muddy,3.36,Fatal Injury
07:46,Thursday,Clear,Bus,68.4,Intermediate,Head-on,Rural,Straight,Low,Muddy,36.93,Slight Injury
04:15,Sunday,Snowy,Bus,93.95,Experienced,Head-on,Highway,Curve,Medium,Wet,0.08,Serious Injury
03:29,Friday,Cloudy,Car,61.65,Intermediate,Rear-end,Highway,Junction,High,Dry,20.52,Serious Injury
00:08,Sunday,Windy,Bus,78.1,Experienced,Pedestrian,Rural,Straight,Medium,Wet,34.36,Serious Injury
23:27,Friday,Clear,Bus,121.88,Experienced,Vehicle overturn,Highway,Straight,High,Wet,25.07,Fatal Injury
17:09,Friday,Rainy,Auto,98.6,Novice,Vehicle overturn,Rural,Curve,High,Muddy,15.77,Serious Injury
18:17,Friday,Cloudy,Bus,56.26,Experienced,Rear-end,Rural,Curve,High,Wet,16.04,Slight Injury
12:26,Tuesday,Foggy,Motorcycle,65.6,Intermediate,Head-on,Rural,Straight,Low,Wet,11.07,Serious Injury
03:07,Wednesday,Rainy,Auto,87.95,Novice,Vehicle overturn,Urban,Straight,Low,Muddy,11.74,Serious Injury
11:28,Monday,Clear,Bicycle,84.26,Novice,Rear-end,Rural,Curve,High,Dry,25.32,Serious Injury
05:59,Monday,Foggy,Bicycle,93.62,Experienced,Head-on,Urban,Straight,Medium,Dry,16.98,Serious Injury
23:34,Thursday,Cloudy,Truck,80.48,Intermediate,Head-on,Rural,Curve,Low,Wet,17.56,Fatal Injury
02:16,Monday,Foggy,Car,86.66,Experienced,Vehicle overturn,Highway,Straight,Low,Wet,16.27,Fatal Injury
01:48,Monday,Cloudy,Car,73.0,Novice,Vehicle overturn,Urban,Curve,Medium,Dry,17.07,Serious Injury
10:41,Thursday,Foggy,Motorcycle,76.79,Experienced,Rear-end,Highway,Curve,Low,Wet,11.28,Serious Injury
08:20,Sunday,Snowy,Truck,116.56,Novice,Rear-end,Highway,Junction,Medium,Dry,-4.79,Fatal Injury
01:50,Sunday,Snowy,Bus,121.27,Intermediate,Head-on,Highway,Junction,Medium,Muddy,-1.63,Fatal Injury
14:19,Wednesday,Windy,Truck,40.98,Intermediate,Vehicle overturn,Highway,Junction,Low,Wet,34.36,Slight Injury
09:46,Saturday,Cloudy,Motorcycle,37.0,Experienced,Head-on,Highway,Curve,High,Dry,19.18,Slight Injury
08:02,Saturday,Cloudy,Bicycle,53.18,Novice,Head-on,Rural,Straight,Low,Wet,17.4,Slight Injury
22:25,Friday,Foggy,Truck,127.24,Novice,Pedestrian,Highway,Straight,Medium,Muddy,11.05,Fatal Injury
16:24,Thursday,Cloudy,Bus,91.69,Intermediate,Vehicle overturn,Rural,Curve,Low,Wet,26.82,Serious Injury
11:49,Thursday,Snowy,Truck,75.36,Experienced,Vehicle overturn,Urban,Straight,High,Muddy,2.34,Serious Injury
17:43,Wednesday,Rainy,Bicycle,92.3,Novice,Side,Urban,Curve,Medium,Wet,12.79,Serious Injury
17:52,Sunday,Rainy,Truck,62.78,Experienced,Vehicle overturn,Urban,Curve,High,Muddy,13.02,Serious Injury
13:14,Saturday,Snowy,Motorcycle,66.02,Experienced,Pedestrian,Urban,Straight,Low,Muddy,2.2,Slight Injury
13:55,Sunday,Clear,Auto,87.13,Experienced,Head-on,Highway,Junction,Medium,Dry,29.68,Serious Injury
19:46,Monday,Foggy,Auto,99.58,Intermediate,Vehicle overturn,Urban,Curve,Low,Muddy,12.67,Serious Injury
02:21,Monday,Clear,Motorcycle,69.98,Novice,Rear-end,Highway,Junction,Medium,Dry,36.41,Serious Injury
01:04,Monday,Rainy,Truck,114.92,Intermediate,Head-on,Rural,Junction,High,Dry,14.38,Fatal Injury
21:22,Sunday,Foggy,Auto,31.67,Novice,Rear-end,Highway,Straight,Low,Wet,12.17,Slight Injury
12:59,Thursday,Windy,Truck,75.77,Novice,Vehicle overturn,Rural,Straight,High,Muddy,36.67,Serious Injury
18:21,Monday,Rainy,Auto,127.03,Intermediate,Head-on,Rural,Straight,Low,Wet,18.17,Fatal Injury
03:37,Friday,Cloudy,Bus,61.15,Experienced,Rear-end,Urban,Junction,Medium,Wet,27.53,Slight Injury
00:02,Thursday,Clear,Car,24.97,Novice,Vehicle overturn,Rural,Straight,Low,Dry,36.86,Slight Injury
02:24,Tuesday,Clear,Bicycle,64.29,Intermediate,Head-on,Urban,Straight,High,Muddy,28.52,Slight Injury
04:53,Thursday,Rainy,Truck,97.83,Intermediate,Head-on,Rural,Straight,Low,Dry,15.65,Serious Injury
02:08,Saturday,Clear,Bicycle,89.17,Novice,Pedestrian,Highway,Straight,Low,Wet,37.96,Serious Injury
06:52,Wednesday,Cloudy,Auto,27.88,Intermediate,Side,Rural,Curve,Medium,Dry,26.1,Slight Injury
02:07,Friday,Clear,Motorcycle,60.87,Intermediate,Side,Highway,Curve,Medium,Wet,25.71,Slight Injury
23:02,Wednesday,Clear,Car,114.91,Novice,Vehicle overturn,Urban,Curve,High,Wet,29.11,Fatal Injury
00:02,Wednesday,Clear,Motorcycle,28.5,Intermediate,Side,Highway,Straight,Medium,Dry,30.25,Slight Injury
21:55,Monday,Cloudy,Truck,132.22,Intermediate,Head-on,Urban,Junction,Medium,Muddy,18.79,Fatal Injury
15:06,Tuesday,Windy,Motorcycle,25.16,Experienced,Head-on,Highway,Curve,Low,Muddy,29.7,Slight Injury
18:55,Thursday,Windy,Bicycle,127.45,Novice,Vehicle overturn,Highway,Straight,Low,Wet,36.16,Fatal Injury
17:30,Sunday,Rainy,Bicycle,83.1,Experienced,Vehicle overturn,Highway,Junction,High,Wet,15.38,Serious Injury
14:29,Wednesday,Foggy,Bicycle,45.06,Experienced,Head-on,Highway,Junction,Medium,Dry,18.2,Slight Injury
20:45,Wednesday,Cloudy,Bicycle,108.55,Novice,Pedestrian,Rural,Straight,Medium,Dry,15.17,Fatal Injury
23:10,Thursday,Snowy,Bus,50.46,Intermediate,Side,Urban,Straight,High,Muddy,-2.96,Slight Injury
00:39,Thursday,Rainy,Motorcycle,24.43,Experienced,Pedestrian,Highway,Straight,High,Dry,19.12,Slight Injury
14:37,Monday,Snowy,Bicycle,116.41,Experienced,Head-on,Highway,Straight,High,Dry,1.36,Fatal Injury
06:03,Sunday,Clear,Bicycle,68.83,Novice,Head-on,Rural,Curve,Low,Dry,29.05,Serious Injury
13:26,Sunday,Rainy,Auto,68.77,Intermediate,Vehicle overturn,Rural,Straight,Low,Muddy,17.41,Serious Injury
22:04,Sunday,Clear,Motorcycle,48.1,Experienced,Side,Highway,Straight,Low,Wet,32.64,Slight Injury
11:34,Sunday,Clear,Car,70.61,Intermediate,Rear-end,Urban,Junction,Medium,Muddy,25.43,Serious Injury
16:52,Friday,Windy,Bus,45.96,Intermediate,Side,Rural,Straight,High,Dry,39.89,Slight Injury
19:23,Tuesday,Cloudy,Car,104.7,Novice,Side,Urban,Junction,Low,Muddy,20.79,Fatal Injury
01:55,Tuesday,Clear,Truck,77.18,Novice,Side,Urban,Straight,Medium,Wet,38.52,Serious Injury
18:56,Wednesday,Foggy,Bus,63.35,Experienced,Vehicle overturn,Rural,Junction,Medium,Muddy,19.94,Serious Injury
19:23,Tuesday,Cloudy,Car,104.7,Novice,Side,Urban,Junction,Low,Muddy,20.79,Fatal Injury
09:45,Sunday,Rainy,Auto,51.89,Novice,Pedestrian,Highway,Straight,Low,Wet,11.61,Slight Injury
07:39,Saturday,Foggy,Auto,94.73,Intermediate,Rear-end,Highway,Curve,Medium,Muddy,19.08,Serious Injury
09:19,Wednesday,Cloudy,Car,87.17,Novice,Head-on,Urban,Straight,Medium,Muddy,24.38,Fatal Injury
14:56,Wednesday,Clear,Car,98.69,Intermediate,Head-on,Highway,Straight,High,Muddy,29.28,Fatal Injury
13:49,Sunday,Snowy,Truck,67.73,Novice,Pedestrian,Highway,Junction,High,Dry,1.72,Slight Injury
05:10,Wednesday,Windy,Motorcycle,57.59,Intermediate,Head-on,Highway,Straight,High,Dry,35.9,Slight Injury
18:16,Wednesday,Rainy,Bus,67.83,Experienced,Pedestrian,Rural,Curve,Medium,Wet,17.54,Slight Injury
06:45,Wednesday,Rainy,Motorcycle,104.68,Experienced,Head-on,Highway,Straight,Medium,Dry,17.11,Fatal Injury
08:16,Monday,Foggy,Auto,72.23,Experienced,Vehicle overturn,Highway,Junction,Low,Muddy,19.41,Serious Injury
03:19,Saturday,Foggy,Car,102.4,Novice,Rear-end,Urban,Curve,Medium,Dry,10.1,Fatal Injury
04:23,Saturday,Foggy,Auto,84.14,Novice,Vehicle overturn,Urban,Junction,Medium,Muddy,17.86,Serious Injury
05:03,Friday,Windy,Car,84.3,Novice,Head-on,Urban,Straight,Medium,Wet,34.55,Fatal Injury
11:32,Monday,Windy,Auto,96.66,Experienced,Side,Highway,Straight,High,Muddy,37.07,Fatal Injury
15:16,Wednesday,Foggy,Car,92.05,Novice,Pedestrian,Rural,Curve,Low,Wet,19.7,Serious Injury
22:55,Tuesday,Foggy,Car,62.9,Intermediate,Rear-end,Rural,Straight,Medium,Muddy,11.04,Serious Injury
20:53,Thursday,Cloudy,Bicycle,90.9,Novice,Side,Urban,Curve,High,Wet,27.15,Fatal Injury
11:33,Saturday,Cloudy,Truck,69.58,Intermediate,Side,Urban,Junction,High,Muddy,28.92,Slight Injury
15:45,Wednesday,Clear,Motorcycle,102.67,Intermediate,Head-on,Urban,Straight,Low,Muddy,33.94,Fatal Injury
16:40,Tuesday,Clear,Bicycle,96.4,Experienced,Pedestrian,Rural,Straight,Low,Dry,27.78,Serious Injury
22:32,Tuesday,Rainy,Bicycle,45.32,Novice,Vehicle overturn,Highway,Straight,Medium,Wet,12.0,Slight Injury
11:23,Saturday,Rainy,Motorcycle,59.48,Novice,Head-on,Highway,Curve,High,Wet,17.85,Slight Injury
06:11,Saturday,Snowy,Bicycle,90.72,Novice,Head-on,Urban,Straight,Low,Muddy,-4.65,Serious Injury
14:14,Saturday,Cloudy,Auto,86.4,Intermediate,Head-on,Rural,Curve,Low,Wet,26.09,Fatal Injury
18:18,Friday,Snowy,Auto,93.08,Experienced,Head-on,Rural,Straight,Low,Wet,-0.32,Fatal Injury
18:32,Saturday,Windy,Bus,91.65,Experienced,Rear-end,Urban,Curve,Low,Muddy,34.37,Fatal Injury
06:12,Sunday,Rainy,Car,99.58,Experienced,Rear-end,Rural,Junction,Medium,Muddy,11.03,Serious Injury
15:25,Thursday,Foggy,Motorcycle,113.43,Novice,Rear-end,Rural,Curve,Medium,Muddy,18.6,Fatal Injury
17:45,Saturday,Clear,Motorcycle,92.02,Intermediate,Head-on,Rural,Straight,Low,Muddy,39.79,Serious Injury
15:30,Thursday,Cloudy,Truck,134.62,Novice,Side,Urban,Straight,High,Dry,26.5,Fatal Injury
15:03,Tuesday,Rainy,Car,86.34,Novice,Vehicle overturn,Urban,Junction,Medium,Dry,17.74,Serious Injury
05:15,Saturday,Windy,Car,129.99,Experienced,Rear-end,Rural,Junction,High,Dry,32.83,Fatal Injury
19:04,Monday,Foggy,Truck,106.35,Intermediate,Rear-end,Highway,Junction,Low,Dry,13.16,Fatal Injury
10:46,Friday,Clear,Truck,35.74,Experienced,Side,Highway,Straight,High,Dry,26.88,Slight Injury
16:23,Wednesday,Snowy,Bus,86.0,Experienced,Pedestrian,Rural,Curve,High,Wet,0.85,Fatal Injury
06:57,Friday,Clear,Motorcycle,85.65,Novice,Side,Highway,Straight,High,Muddy,39.28,Serious Injury
02:38,Saturday,Clear,Bus,83.62,Novice,Head-on,Urban,Curve,Low,Muddy,36.32,Serious Injury
00:34,Thursday,Windy,Motorcycle,46.23,Intermediate,Pedestrian,Highway,Junction,Low,Dry,37.2,Slight Injury
18:48,Friday,Clear,Auto,83.1,Experienced,Vehicle overturn,Urban,Curve,Medium,Muddy,32.6,Fatal Injury
15:15,Saturday,Clear,Auto,68.75,Experienced,Head-on,Urban,Junction,Low,Wet,32.81,Slight Injury
11:58,Wednesday,Snowy,Truck,65.85,Experienced,Rear-end,Urban,Junction,Low,Wet,9.36,Slight Injury
09:11,Monday,Clear,Motorcycle,88.48,Intermediate,Rear-end,Highway,Curve,High,Dry,32.24,Fatal Injury
18:09,Tuesday,Windy,Auto,80.7,Novice,Rear-end,Highway,Curve,High,Muddy,38.53,Fatal Injury
17:58,Saturday,Clear,Auto,78.67,Intermediate,Vehicle overturn,Urban,Junction,Low,Wet,32.69,Serious Injury
11:54,Wednesday,Cloudy,Auto,91.94,Novice,Head-on,Rural,Curve,High,Dry,29.44,Serious Injury
21:16,Monday,Rainy,Bus,59.85,Novice,Rear-end,Rural,Curve,Medium,Wet,13.87,Slight Injury
14:02,Monday,Windy,Bus,48.92,Novice,Vehicle overturn,Urban,Junction,Low,Wet,39.14,Slight Injury
15:31,Thursday,Foggy,Car,84.65,Intermediate,Vehicle overturn,Urban,Junction,High,Dry,10.68,Serious Injury
23:43,Monday,Foggy,Bicycle,101.44,Experienced,Side,Rural,Junction,High,Muddy,10.98,Fatal Injury
04:21,Tuesday,Rainy,Bicycle,53.39,Novice,Pedestrian,Urban,Junction,Low,Muddy,11.7,Slight Injury
07:26,Sunday,Clear,Truck,86.48,Intermediate,Pedestrian,Rural,Straight,Medium,Muddy,34.29,Fatal Injury
00:34,Saturday,Snowy,Motorcycle,66.94,Experienced,Vehicle overturn,Rural,Curve,High,Muddy,2.08,Serious Injury
01:13,Tuesday,Clear,Car,102.16,Novice,Side,Rural,Curve,High,Muddy,35.55,Fatal Injury
06:21,Tuesday,Cloudy,Bus,76.86,Novice,Pedestrian,Rural,Straight,Low,Dry,27.33,Serious Injury
02:24,Sunday,Foggy,Bicycle,57.55,Experienced,Head-on,Urban,Curve,Medium,Dry,14.9,Slight Injury
22:57,Wednesday,Rainy,Truck,67.51,Intermediate,Vehicle overturn,Rural,Junction,Medium,Dry,18.93,Serious Injury
22:04,Sunday,Windy,Truck,97.64,Novice,Rear-end,Urban,Curve,Medium,Muddy,31.06,Fatal Injury
22:04,Wednesday,Snowy,Bus,88.34,Experienced,Head-on,Urban,Junction,Low,Wet,5.64,Fatal Injury
10:05,Friday,Rainy,Motorcycle,29.89,Intermediate,Head-on,Highway,Straight,Medium,Dry,11.45,Slight Injury
01:08,Sunday,Windy,Bicycle,96.88,Novice,Side,Urban,Curve,High,Muddy,26.17,Serious Injury
11:40,Monday,Rainy,Motorcycle,77.59,Novice,Head-on,Rural,Junction,High,Wet,12.96,Serious Injury
06:00,Monday,Clear,Car,61.98,Novice,Pedestrian,Rural,Straight,Medium,Wet,28.05,Slight Injury
04:03,Friday,Rainy,Auto,30.87,Novice,Side,Rural,Junction,Low,Wet,13.13,Slight Injury
11:15,Monday,Rainy,Car,85.61,Experienced,Head-on,Urban,Curve,High,Wet,15.47,Serious Injury
15:16,Saturday,Foggy,Truck,68.23,Intermediate,Rear-end,Urban,Straight,High,Dry,16.65,Slight Injury
22:54,Monday,Clear,Motorcycle,99.84,Experienced,Head-on,Urban,Junction,High,Wet,38.77,Serious Injury
08:58,Monday,Cloudy,Auto,94.26,Intermediate,Pedestrian,Rural,Curve,Low,Dry,20.08,Fatal Injury
22:18,Saturday,Windy,Car,108.77,Novice,Rear-end,Highway,Curve,Low,Wet,28.87,Fatal Injury
05:49,Sunday,Clear,Car,92.25,Intermediate,Vehicle overturn,Highway,Junction,Low,Muddy,27.15,Serious Injury
16:54,Tuesday,Windy,Bicycle,134.45,Novice,Side,Rural,Junction,Low,Wet,26.24,Fatal Injury
02:03,Tuesday,Windy,Truck,97.0,Novice,Rear-end,Rural,Curve,High,Wet,30.39,Serious Injury
11:38,Tuesday,Foggy,Bicycle,87.14,Intermediate,Vehicle overturn,Highway,Straight,Medium,Wet,15.32,Serious Injury
14:49,Saturday,Foggy,Auto,66.43,Intermediate,Rear-end,Highway,Junction,Medium,Dry,10.62,Serious Injury
06:30,Friday,Cloudy,Car,86.06,Experienced,Head-on,Rural,Curve,High,Muddy,21.48,Serious Injury
14:19,Tuesday,Clear,Bicycle,97.21,Novice,Side,Urban,Curve,High,Wet,37.14,Serious Injury
23:53,Tuesday,Windy,Truck,81.98,Intermediate,Pedestrian,Urban,Straight,High,Muddy,32.29,Fatal Injury
01:02,Friday,Snowy,Truck,91.8,Experienced,Side,Highway,Straight,Low,Wet,-4.02,Serious Injury
20:49,Saturday,Rainy,Bicycle,84.64,Experienced,Rear-end,Urban,Junction,Medium,Dry,18.02,Fatal Injury
03:30,Saturday,Snowy,Truck,76.22,Novice,Side,Urban,Straight,Medium,Dry,5.81,Serious Injury
16:59,Wednesday,Rainy,Motorcycle,24.43,Novice,Rear-end,Rural,Junction,Medium,Dry,12.28,Slight Injury
02:00,Wednesday,Clear,Bicycle,89.84,Experienced,Rear-end,Urban,Straight,Medium,Dry,34.35,Serious Injury
04:35,Saturday,Windy,Truck,48.92,Novice,Side,Highway,Junction,Medium,Wet,27.13,Slight Injury
05:15,Saturday,Windy,Car,129.99,Experienced,Rear-end,Rural,Junction,High,Dry,32.83,Fatal Injury
15:36,Friday,Cloudy,Truck,62.38,Intermediate,Side,Urban,Junction,High,Wet,28.96,Slight Injury
09:08,Monday,Cloudy,Motorcycle,63.44,Novice,Pedestrian,Urban,Junction,High,Wet,25.17,Serious Injury
09:00,Friday,Clear,Bicycle,107.51,Novice,Vehicle overturn,Rural,Straight,High,Muddy,28.03,Fatal Injury
01:26,Tuesday,Foggy,Bus,21.5,Experienced,Pedestrian,Rural,Junction,Low,Muddy,17.56,Slight Injury
23:37,Tuesday,Snowy,Bus,25.64,Experienced,Rear-end,Highway,Junction,High,Wet,-0.06,Slight Injury
10:02,Friday,Snowy,Car,50.78,Experienced,Rear-end,Urban,Junction,Low,Wet,-3.61,Slight Injury
20:00,Sunday,Foggy,Auto,85.44,Intermediate,Pedestrian,Rural,Straight,Medium,Muddy,11.14,Serious Injury
18:09,Friday,Clear,Bus,22.75,Novice,Pedestrian,Urban,Curve,Low,Wet,32.27,Slight Injury
04:33,Saturday,Clear,Motorcycle,104.89,Intermediate,Head-on,Highway,Curve,High,Wet,37.79,Fatal Injury
08:46,Sunday,Rainy,Car,96.91,Intermediate,Head-on,Urban,Straight,High,Muddy,13.97,Fatal Injury
12:16,Wednesday,Rainy,Bicycle,118.04,Novice,Head-on,Highway,Junction,High,Dry,11.92,Fatal Injury
14:00,Monday,Windy,Auto,48.0,Novice,Pedestrian,Urban,Curve,High,Muddy,38.73,Slight Injury
22:48,Wednesday,Rainy,Motorcycle,26.54,Experienced,Side,Highway,Curve,Low,Muddy,15.76,Slight Injury
05:23,Wednesday,Cloudy,Bus,84.42,Experienced,Side,Rural,Straight,Medium,Muddy,22.42,Serious Injury
16:11,Thursday,Cloudy,Bicycle,84.81,Intermediate,Vehicle overturn,Highway,Curve,High,Dry,27.11,Serious Injury
11:59,Wednesday,Clear,Bus,138.07,Experienced,Rear-end,Rural,Straight,High,Muddy,35.58,Fatal Injury
06:19,Sunday,Clear,Bus,30.47,Intermediate,Vehicle overturn,Urban,Straight,Medium,Wet,35.05,Slight Injury
08:39,Monday,Windy,Bus,38.29,Intermediate,Head-on,Rural,Curve,High,Dry,35.05,Slight Injury
19:33,Friday,Cloudy,Car,90.61,Novice,Vehicle overturn,Rural,Straight,High,Muddy,28.93,Serious Injury
21:56,Thursday,Rainy,Truck,48.99,Intermediate,Vehicle overturn,Highway,Junction,High,Muddy,16.04,Slight Injury
13:31,Thursday,Windy,Car,64.4,Experienced,Pedestrian,Highway,Curve,Low,Wet,33.48,Serious Injury
20:55,Sunday,Cloudy,Truck,52.74,Experienced,Vehicle overturn,Highway,Straight,Low,Muddy,19.34,Slight Injury
01:09,Sunday,Rainy,Bicycle,62.82,Intermediate,Pedestrian,Rural,Junction,Low,Wet,17.15,Serious Injury
12:00,Sunday,Clear,Car,40.08,Intermediate,Side,Rural,Junction,High,Wet,30.3,Slight Injury
06:54,Saturday,Foggy,Auto,68.45,Novice,Pedestrian,Rural,Curve,Low,Muddy,17.39,Slight Injury
17:56,Sunday,Cloudy,Auto,40.21,Novice,Vehicle overturn,Highway,Straight,High,Muddy,16.26,Slight Injury
19:33,Tuesday,Clear,Bus,57.91,Intermediate,Rear-end,Rural,Straight,High,Dry,30.99,Slight Injury
13:15,Tuesday,Windy,Motorcycle,105.46,Experienced,Vehicle overturn,Rural,Straight,Medium,Wet,34.82,Fatal Injury
19:34,Thursday,Cloudy,Motorcycle,63.68,Novice,Pedestrian,Urban,Junction,High,Dry,20.65,Slight Injury
06:06,Sunday,Rainy,Bicycle,64.96,Experienced,Vehicle overturn,Highway,Straight,Low,Dry,14.23,Slight Injury
00:04,Wednesday,Windy,Bicycle,42.21,Intermediate,Rear-end,Highway,Junction,Low,Wet,39.42,Slight Injury
02:56,Tuesday,Cloudy,Truck,51.26,Intermediate,Pedestrian,Highway,Junction,Medium,Muddy,27.54,Slight Injury
08:47,Thursday,Snowy,Auto,88.57,Intermediate,Pedestrian,Rural,Junction,Medium,Wet,2.8,Serious Injury
08:14,Thursday,Snowy,Bicycle,108.65,Intermediate,Pedestrian,Urban,Straight,Medium,Wet,2.54,Fatal Injury
04:34,Thursday,Windy,Car,91.26,Novice,Side,Urban,Junction,Low,Dry,33.0,Serious Injury
22:38,Thursday,Clear,Truck,98.28,Intermediate,Vehicle overturn,Rural,Junction,Medium,Muddy,34.74,Serious Injury
21:17,Saturday,Foggy,Bicycle,100.4,Intermediate,Pedestrian,Urban,Junction,Medium,Muddy,13.7,Fatal Injury
22:59,Thursday,Clear,Motorcycle,76.0,Intermediate,Rear-end,Highway,Junction,Low,Muddy,37.49,Serious Injury
12:56,Friday,Foggy,Motorcycle,97.26,Experienced,Rear-end,Urban,Curve,High,Wet,14.91,Fatal Injury
21:09,Monday,Foggy,Bus,20.01,Intermediate,Rear-end,Urban,Junction,Low,Wet,13.98,Slight Injury
12:56,Thursday,Windy,Motorcycle,67.09,Experienced,Side,Rural,Straight,Medium,Wet,27.7,Slight Injury
11:38,Monday,Rainy,Bus,39.87,Novice,Side,Rural,Junction,Low,Wet,16.12,Slight Injury
16:35,Friday,Rainy,Motorcycle,53.63,Novice,Side,Rural,Junction,Medium,Muddy,19.18,Slight Injury
22:41,Thursday,Rainy,Bus,80.68,Intermediate,Head-on,Urban,Straight,Medium,Wet,15.4,Serious Injury
04:14,Sunday,Rainy,Car,26.75,Experienced,Head-on,Rural,Curve,High,Muddy,10.06,Slight Injury
05:09,Saturday,Cloudy,Motorcycle,97.64,Experienced,Rear-end,Highway,Straight,Medium,Wet,23.64,Fatal Injury
21:29,Monday,Rainy,Bicycle,86.63,Novice,Side,Rural,Straight,High,Dry,16.76,Serious Injury
10:06,Wednesday,Snowy,Bicycle,122.76,Experienced,Head-on,Highway,Junction,High,Muddy,8.03,Fatal Injury
22:11,Monday,Rainy,Bicycle,53.92,Novice,Pedestrian,Urban,Junction,Low,Muddy,14.3,Slight Injury
18:39,Monday,Windy,Auto,115.97,Experienced,Vehicle overturn,Urban,Junction,High,Dry,34.15,Fatal Injury
02:09,Wednesday,Windy,Car,75.32,Novice,Head-on,Highway,Curve,High,Muddy,29.42,Serious Injury
22:44,Thursday,Windy,Motorcycle,68.46,Novice,Pedestrian,Highway,Junction,Medium,Wet,29.8,Serious Injury
01:08,Saturday,Windy,Bus,88.42,Intermediate,Pedestrian,Rural,Curve,Low,Muddy,27.45,Serious Injury
15:11,Thursday,Foggy,Truck,120.48,Experienced,Head-on,Urban,Curve,Medium,Muddy,12.54,Fatal Injury
19:42,Monday,Clear,Bus,84.72,Intermediate,Vehicle overturn,Highway,Straight,Low,Dry,32.7,Serious Injury
21:45,Monday,Snowy,Auto,67.21,Intermediate,Pedestrian,Rural,Junction,High,Wet,-3.92,Slight Injury
18:34,Friday,Foggy,Motorcycle,49.9,Experienced,Rear-end,Rural,Curve,Low,Dry,19.63,Slight Injury
22:51,Sunday,Windy,Bus,139.93,Novice,Head-on,Rural,Junction,Medium,Dry,39.98,Fatal Injury
18:25,Sunday,Foggy,Bus,88.34,Novice,Vehicle overturn,Rural,Straight,High,Dry,16.22,Fatal Injury
01:26,Sunday,Foggy,Truck,80.93,Intermediate,Rear-end,Rural,Curve,Medium,Wet,14.23,Fatal Injury
12:20,Saturday,Cloudy,Auto,48.02,Intermediate,Vehicle overturn,Urban,Straight,High,Muddy,27.24,Slight Injury
11:25,Tuesday,Rainy,Auto,84.11,Experienced,Rear-end,Highway,Curve,Low,Wet,18.69,Fatal Injury
20:30,Sunday,Cloudy,Car,131.15,Novice,Pedestrian,Rural,Junction,Medium,Muddy,23.15,Fatal Injury
17:21,Friday,Clear,Truck,56.61,Intermediate,Head-on,Urban,Curve,Medium,Muddy,33.01,Slight Injury
11:30,Wednesday,Clear,Auto,69.64,Intermediate,Pedestrian,Urban,Curve,High,Wet,35.08,Slight Injury
18:09,Tuesday,Windy,Auto,80.7,Novice,Rear-end,Highway,Curve,High,Muddy,38.53,Fatal Injury
16:58,Friday,Windy,Auto,62.12,Intermediate,Rear-end,Highway,Curve,Medium,Dry,31.11,Serious Injury
08:48,Tuesday,Foggy,Auto,86.95,Novice,Pedestrian,Rural,Junction,High,Dry,17.52,Serious Injury
15:09,Thursday,Cloudy,Bus,46.16,Intermediate,Side,Rural,Curve,Low,Muddy,23.71,Slight Injury
15:55,Wednesday,Foggy,Bus,100.28,Novice,Vehicle overturn,Urban,Junction,Low,Muddy,19.25,Fatal Injury
11:54,Wednesday,Clear,Bus,137.93,Novice,Rear-end,Rural,Straight,High,Muddy,28.72,Fatal Injury
08:55,Monday,Foggy,Motorcycle,68.31,Experienced,Rear-end,Rural,Curve,Low,Dry,11.46,Serious Injury
09:43,Friday,Cloudy,Auto,65.57,Experienced,Pedestrian,Urban,Junction,Low,Muddy,23.59,Slight Injury
07:50,Sunday,Windy,Auto,89.36,Experienced,Side,Rural,Curve,Medium,Wet,25.56,Serious Injury
03:47,Saturday,Snowy,Bicycle,95.4,Intermediate,Rear-end,Urban,Straight,Medium,Muddy,-3.96,Serious Injury
19:26,Friday,Clear,Auto,107.11,Novice,Side,Rural,Junction,Medium,Wet,34.34,Fatal Injury
23:24,Wednesday,Foggy,Bus,83.42,Novice,Vehicle overturn,Rural,Junction,Medium,Dry,13.17,Fatal Injury
14:45,Tuesday,Clear,Auto,32.63,Novice,Pedestrian,Urban,Straight,High,Dry,38.46,Slight Injury
00:20,Monday,Rainy,Car,101.19,Intermediate,Pedestrian,Urban,Curve,High,Muddy,18.54,Fatal Injury
23:10,Thursday,Windy,Car,30.85,Novice,Rear-end,Urban,Curve,Low,Wet,29.44,Slight Injury
11:14,Monday,Windy,Auto,74.15,Novice,Pedestrian,Highway,Junction,High,Wet,30.4,Serious Injury
09:44,Friday,Snowy,Auto,67.83,Novice,Head-on,Urban,Straight,Low,Muddy,4.2,Slight Injury
11:29,Saturday,Windy,Bicycle,93.63,Experienced,Pedestrian,Urban,Junction,Medium,Wet,35.55,Serious Injury
14:41,Monday,Rainy,Motorcycle,99.58,Novice,Head-on,Rural,Junction,High,Dry,18.12,Fatal Injury
14:41,Monday,Rainy,Motorcycle,99.58,Novice,Head-on,Rural,Junction,High,Dry,18.12,Fatal Injury
